totalRent,livingSpace,noRooms,buildingAge,regio3
1344.38,59.34,2.0,4.0,Charlottenburg
1510.0,57.0,2.0,15.0,Prenzlauer Berg
442.0,43.18,1.0,52.0,Spandau
1769.0,150.0,4.0,120.0,Lichtenberg
4600.0,226.0,5.0,22.0,Mitte
468.54,36.03,1.0,38.0,Marzahn
1189.09,57.96,2.0,0.0,Lichtenberg
1891.8,95.05,3.0,2.0,Neukölln
794.35,70.35,2.0,46.0,Spandau
1780.0,81.83,3.0,110.0,Friedrichshain
740.87,52.47,1.0,24.0,Köpenick
960.0,60.0,2.0,54.0,Kreuzberg
819.0,65.17,2.0,24.0,Treptow
819.0,76.0,3.0,52.0,Reinickendorf
2405.0,143.18,4.0,90.0,Friedrichshain
1270.0,70.12,3.0,35.0,Friedrichshain
1339.52,58.88,2.0,1.0,Tiergarten
1477.3,81.27,3.0,3.0,Tiergarten
2895.0,141.0,4.5,105.0,Prenzlauer Berg
2600.0,130.0,3.0,122.0,Wilmersdorf
980.0,59.64,2.0,115.0,Köpenick
723.76,62.26,2.0,55.0,Spandau
1256.29,91.07,3.0,47.0,Steglitz
1080.0,91.8,2.0,28.0,Schöneberg
871.08,57.52,2.0,94.0,Neukölln
1290.0,87.0,2.0,124.0,Neukölln
945.0,93.47,4.0,26.0,Köpenick
2513.44,135.84,4.0,110.0,Friedrichshain
1250.0,85.0,3.0,24.0,Schöneberg
630.0,57.0,1.0,24.0,Köpenick
850.0,59.82,2.0,110.0,Spandau
949.0,95.0,3.5,53.0,Reinickendorf
919.0,28.45,1.0,1.0,Charlottenburg
828.77,72.64,3.0,48.0,Spandau
865.0,48.0,1.0,126.0,Steglitz
3871.0,203.1,5.0,15.0,Mitte
1909.0,81.0,3.0,3.0,Mitte
7762.05,391.1,8.5,15.0,Mitte
850.44,66.14,2.0,24.0,Spandau
4379.2,190.4,4.0,16.0,Mitte
1552.0,58.5,2.0,16.0,Mitte
3996.57,185.5,4.0,16.0,Mitte
4340.74,190.4,5.0,16.0,Mitte
3078.0,150.0,3.0,15.0,Mitte
2426.3,127.7,4.0,15.0,Mitte
2865.0,180.0,4.5,112.0,Zehlendorf
695.56,70.0,2.0,124.0,Friedrichshain
490.56,45.0,1.0,120.0,Neukölln
298.23,29.22,1.0,38.0,Köpenick
529.81,59.82,2.0,105.0,Köpenick
410.04,48.55,2.0,34.0,Hohenschönhausen
1134.55,59.31,2.0,5.0,Tiergarten
799.0,64.6,2.0,26.0,Spandau
889.54,81.77,2.5,54.0,Spandau
699.45,52.72,2.0,93.0,Spandau
1318.54,114.5,5.0,91.0,Wedding
630.75,39.42,1.0,103.0,Köpenick
4292.0,215.0,6.0,120.0,Schöneberg
4569.0,226.0,7.0,120.0,Schöneberg
1070.9,88.63,4.0,64.0,Steglitz
465.15,55.8,2.0,59.0,Neukölln
1145.5,72.5,3.0,0.0,Köpenick
703.3,87.05,4.0,37.0,Marzahn
443.16,52.97,2.0,37.0,Marzahn
594.41,43.87,1.0,120.0,Weißensee
1095.0,64.0,1.0,119.0,Wilmersdorf
1400.0,106.0,3.0,21.0,Tempelhof
1030.0,78.03,3.0,115.0,Tiergarten
1850.0,116.0,3.0,119.0,Wilmersdorf
1685.0,85.0,2.0,3.0,Mitte
1615.0,73.0,3.0,4.0,Mitte
500.0,41.0,1.0,20.0,Treptow
580.0,23.0,1.0,110.0,Friedrichshain
433.94,47.46,2.0,40.0,Marzahn
772.8,56.0,2.0,1.0,Hohenschönhausen
917.82,50.99,2.0,2.0,Köpenick
772.8,56.0,2.0,1.0,Hohenschönhausen
600.37,48.46,2.0,110.0,Köpenick
1069.73,81.04,3.0,26.0,Pankow
860.0,55.49,1.0,43.0,Steglitz
491.75,56.9,2.0,57.0,Spandau
831.0,63.2,2.0,102.0,Steglitz
1147.9,65.0,2.0,3.0,Wilmersdorf
1110.0,90.0,3.0,114.0,Reinickendorf
850.0,60.0,2.0,95.0,Weißensee
1456.0,78.0,3.0,6.0,Reinickendorf
1465.0,121.0,4.0,22.0,Köpenick
593.51,28.0,1.0,1.0,Wedding
582.8,29.14,1.0,3.0,Köpenick
2612.25,107.5,4.0,1.0,Tiergarten
2507.11,111.18,4.0,1.0,Tiergarten
2752.54,117.63,5.0,1.0,Tiergarten
663.39,49.96,1.5,30.0,Zehlendorf
416.3,50.0,2.0,34.0,Hohenschönhausen
518.41,65.5,3.0,95.0,Lichtenberg
532.13,68.0,3.0,43.0,Lichtenberg
511.19,60.5,3.0,49.0,Pankow
423.22,47.5,2.0,44.0,Lichtenberg
610.36,75.0,4.0,45.0,Lichtenberg
541.95,62.5,2.0,50.0,Lichtenberg
546.02,70.0,3.0,34.0,Hohenschönhausen
531.04,58.0,3.0,52.0,Pankow
518.3,68.5,3.0,42.0,Lichtenberg
377.44,46.0,2.0,31.0,Hohenschönhausen
581.52,54.5,2.0,24.0,Hohenschönhausen
549.53,27.98,1.0,3.0,Köpenick
576.64,67.44,2.0,46.0,Spandau
1179.0,94.0,3.0,110.0,Charlottenburg
663.76,69.33,2.5,62.0,Steglitz
394.23,29.48,1.0,38.0,Lichtenberg
729.49,88.33,4.0,45.0,Lichtenberg
1679.74,153.86,5.0,49.0,Lichtenberg
505.66,48.29,1.0,43.0,Lichtenberg
464.29,43.1,2.0,66.0,Tempelhof
311.24,29.48,1.0,38.0,Lichtenberg
599.61,54.88,2.0,38.0,Lichtenberg
553.66,52.03,2.5,83.0,Wilmersdorf
850.0,19.94,1.0,120.0,Prenzlauer Berg
920.0,47.65,2.0,120.0,Wedding
863.0,68.1,2.0,22.0,Weißensee
994.0,76.0,3.0,121.0,Köpenick
1125.0,111.0,3.0,13.0,Treptow
2097.16,95.98,3.0,1.0,Tiergarten
810.0,70.0,2.0,47.0,Steglitz
833.29,52.33,2.0,25.0,Reinickendorf
710.14,58.91,1.5,93.0,Reinickendorf
662.19,58.51,2.0,24.0,Köpenick
432.62,49.43,2.0,32.0,Köpenick
478.42,51.68,2.0,110.0,Köpenick
359.32,35.28,1.0,33.0,Köpenick
365.42,35.8,1.0,33.0,Köpenick
384.17,40.27,2.0,33.0,Köpenick
461.77,52.74,3.0,32.0,Köpenick
1972.0,123.0,5.0,0.0,Weißensee
1149.0,98.25,3.0,24.0,Köpenick
1112.0,93.5,3.0,24.0,Köpenick
1038.75,75.0,3.0,0.0,Hohenschönhausen
710.0,28.0,1.0,56.0,Charlottenburg
677.0,37.0,1.0,114.0,Wedding
927.0,53.0,2.0,0.0,Weißensee
1843.0,105.0,4.0,0.0,Weißensee
2095.0,119.0,4.0,0.0,Weißensee
1656.0,100.0,3.0,0.0,Weißensee
1476.0,84.0,3.0,0.0,Weißensee
2201.0,119.0,4.0,0.0,Weißensee
1476.0,84.0,3.0,0.0,Weißensee
1678.0,95.0,4.0,0.0,Weißensee
1105.0,53.0,2.0,3.0,Kreuzberg
2464.0,98.56,3.0,120.0,Mitte
687.17,45.72,2.0,102.0,Steglitz
1950.08,86.67,3.0,2.0,Charlottenburg
1400.0,66.0,2.0,92.0,Wilmersdorf
1200.0,98.21,4.0,28.0,Köpenick
846.48,48.37,2.0,4.0,Treptow
660.57,65.18,2.0,24.0,Weißensee
372.0,34.6,1.0,37.0,Marzahn
756.0,89.8,4.0,37.0,Marzahn
560.0,38.79,1.0,102.0,Friedrichshain
1380.0,98.0,3.5,110.0,Reinickendorf
3140.0,101.0,3.0,2.0,Charlottenburg
1320.0,70.0,2.0,0.0,Köpenick
850.66,74.36,2.0,23.0,Weißensee
695.0,68.14,2.0,24.0,Lichtenberg
724.0,25.0,1.0,1.0,Charlottenburg
655.79,53.21,2.0,43.0,Neukölln
596.92,53.21,2.0,43.0,Neukölln
998.52,59.13,2.0,68.0,Treptow
335.99,41.49,1.0,115.0,Reinickendorf
579.0,47.69,2.0,36.0,Marzahn
1614.98,80.6,3.0,0.0,Pankow
560.0,39.0,1.0,60.0,Tiergarten
719.3,67.14,2.0,43.0,Neukölln
1022.58,67.62,2.0,3.0,Köpenick
1023.44,67.68,2.0,3.0,Köpenick
1480.0,97.81,3.0,28.0,Steglitz
857.0,71.5,3.0,24.0,Hohenschönhausen
710.0,53.41,1.0,120.0,Pankow
991.1,50.96,2.0,2.0,Köpenick
789.0,69.55,2.0,25.0,Spandau
1200.0,70.0,2.0,114.0,Prenzlauer Berg
879.0,77.42,3.0,24.0,Spandau
1082.0,92.11,4.0,25.0,Spandau
873.0,76.93,3.0,24.0,Spandau
760.0,28.81,1.0,60.0,Charlottenburg
1386.4,63.5,2.0,5.0,Tiergarten
1108.0,58.1,2.0,2.0,Weißensee
1394.44,74.97,2.0,3.0,Mitte
1219.29,62.51,2.0,3.0,Mitte
3995.63,246.47,5.0,6.0,Charlottenburg
2250.0,104.0,4.0,1.0,Prenzlauer Berg
1285.0,54.53,2.0,3.0,Kreuzberg
2554.63,110.0,3.0,122.0,Mitte
900.0,42.0,1.0,60.0,Neukölln
1164.0,32.0,1.0,0.0,Mitte
1583.0,60.0,2.0,0.0,Mitte
1583.0,60.0,2.0,0.0,Tiergarten
1706.9,78.0,3.0,118.0,Charlottenburg
2032.0,83.0,3.0,0.0,Tiergarten
1850.0,110.0,3.0,116.0,Charlottenburg
2032.0,83.0,3.0,0.0,Mitte
1164.0,32.0,1.0,0.0,Tiergarten
1038.0,30.0,1.0,0.0,Tiergarten
1583.0,60.0,2.0,0.0,Tiergarten
2032.0,83.0,3.0,0.0,Tiergarten
1417.35,94.0,3.0,150.0,Köpenick
1465.0,58.0,2.0,0.0,Tiergarten
1230.0,55.0,1.0,0.0,Friedrichshain
1480.0,60.0,2.0,0.0,Tiergarten
682.76,63.39,2.0,23.0,Köpenick
1803.0,67.0,3.0,1.0,Mitte
1826.0,82.0,3.0,0.0,Tiergarten
930.0,29.12,1.0,2.0,Köpenick
3431.26,159.22,4.0,1.0,Wilmersdorf
899.87,74.4,3.0,23.0,Weißensee
944.0,36.0,1.0,2.0,Köpenick
922.0,30.0,1.0,1.0,Tempelhof
3350.0,158.85,4.0,32.0,Wilmersdorf
1179.0,52.0,2.0,1.0,Tempelhof
1449.0,54.61,2.0,1.0,Lichtenberg
2750.0,90.0,3.0,110.0,Friedrichshain
2750.0,90.0,3.0,110.0,Friedrichshain
1500.0,47.14,2.0,110.0,Friedrichshain
1500.0,47.14,2.0,110.0,Friedrichshain
952.0,65.0,2.0,34.0,Reinickendorf
928.64,64.72,2.0,53.0,Neukölln
416.53,36.22,1.0,0.0,Marzahn
1293.0,62.0,2.0,120.0,Mitte
422.16,33.8,1.0,0.0,Marzahn
944.61,75.63,3.0,0.0,Marzahn
422.16,33.8,1.0,0.0,Marzahn
521.66,67.43,3.0,34.0,Marzahn
422.16,33.8,1.0,0.0,Marzahn
682.68,74.98,3.0,38.0,Marzahn
692.13,64.37,2.0,34.0,Charlottenburg
440.94,41.45,1.0,37.0,Wedding
3593.17,139.24,3.0,25.0,Tiergarten
1300.0,91.0,3.0,5.0,Lichtenberg
875.0,73.44,2.0,43.0,Tempelhof
1533.0,70.0,2.0,1.0,Mitte
1223.98,66.0,2.0,2.0,Neukölln
888.0,65.0,3.0,85.0,Spandau
1753.0,92.0,3.0,2.0,Neukölln
1495.0,88.0,3.0,1.0,Köpenick
1227.0,68.22,3.0,1.0,Neukölln
600.0,51.0,2.0,84.0,Spandau
1163.0,66.21,2.0,1.0,Neukölln
1730.0,100.0,4.0,9.0,Zehlendorf
690.0,60.93,2.0,132.0,Köpenick
2032.0,83.0,3.0,0.0,Mitte
1593.0,58.0,2.0,0.0,Mitte
1429.0,80.0,2.0,4.0,Zehlendorf
428.82,33.5,1.0,125.0,Spandau
384.69,30.0,1.0,125.0,Spandau
833.0,64.67,2.0,30.0,Reinickendorf
1083.27,60.64,2.0,0.0,Lichtenberg
1860.0,105.0,4.0,1.0,Lichtenberg
750.0,18.6,1.0,5.0,Wedding
1695.0,111.0,3.0,3.0,Köpenick
1790.0,55.0,2.0,2.0,Tiergarten
2444.18,108.63,3.0,2.0,Charlottenburg
1645.0,47.0,2.0,2.0,Tiergarten
1229.0,48.0,2.0,3.0,Mitte
1949.28,103.3,4.0,118.0,Wedding
2245.0,73.0,3.0,2.0,Tiergarten
1300.0,60.0,2.5,62.0,Tiergarten
2850.0,145.0,4.0,0.0,Pankow
602.6,32.39,1.0,0.0,Lichtenberg
1784.0,106.0,4.0,4.0,Köpenick
1650.0,98.0,3.0,37.0,Tiergarten
1150.0,50.0,2.0,0.0,Mitte
930.0,73.0,3.0,24.0,Tempelhof
995.0,42.5,2.0,0.0,Mitte
3000.0,140.0,4.0,120.0,Charlottenburg
1150.0,58.3,2.0,2.0,Tiergarten
1115.0,50.2,2.0,0.0,Mitte
4875.0,195.0,3.0,10.0,Kreuzberg
600.0,42.5,1.0,3.0,Lichtenberg
1658.3,95.7,3.0,24.0,Wilmersdorf
843.5,61.28,2.0,120.0,Tiergarten
1308.3,65.85,2.0,121.0,Friedrichshain
626.5,55.64,2.0,90.0,Lichtenberg
1995.0,80.0,3.0,0.0,Kreuzberg
1744.08,84.56,3.0,121.0,Friedrichshain
1655.0,135.63,4.5,88.0,Charlottenburg
1845.0,129.18,3.0,120.0,Tiergarten
1300.0,80.0,2.0,20.0,Mitte
1690.0,95.0,2.0,86.0,Reinickendorf
1400.0,61.91,2.0,1.0,Wilmersdorf
1650.0,66.4,2.0,2.0,Kreuzberg
1480.0,60.0,2.0,0.0,Mitte
1826.0,82.0,3.0,0.0,Tiergarten
1164.0,32.0,1.0,0.0,Tiergarten
1465.0,58.0,2.0,0.0,Tiergarten
1829.0,67.0,3.0,1.0,Mitte
1583.0,60.0,2.0,0.0,Tiergarten
2340.0,210.0,7.0,20.0,Hohenschönhausen
2032.0,83.0,3.0,0.0,Tiergarten
969.0,36.0,1.0,2.0,Köpenick
922.0,30.0,1.0,1.0,Tempelhof
930.0,29.12,1.0,2.0,Köpenick
1179.0,52.0,2.0,1.0,Tempelhof
1697.0,85.31,3.0,4.0,Mitte
2550.0,139.75,5.5,0.0,Spandau
1499.0,54.61,2.0,1.0,Lichtenberg
1250.0,72.0,2.0,37.0,Tiergarten
600.0,70.21,3.0,62.0,Reinickendorf
2488.0,90.0,2.5,6.0,Mitte
3850.0,167.36,4.0,1.0,Tiergarten
2583.0,112.27,3.0,1.0,Tiergarten
3670.0,160.0,4.0,1.0,Tiergarten
1097.0,68.0,2.0,110.0,Pankow
855.0,32.0,1.0,61.0,Charlottenburg
2380.0,108.5,4.0,0.0,Mitte
1500.0,59.0,2.0,4.0,Charlottenburg
425.0,36.0,1.0,102.0,Spandau
498.33,41.0,1.0,46.0,Neukölln
760.05,101.0,4.0,68.0,Spandau
541.92,60.0,2.0,51.0,Spandau
720.0,39.4,1.5,44.0,Spandau
823.0,38.78,1.0,1.0,Weißensee
1350.0,86.98,3.0,44.0,Spandau
1500.0,122.0,5.0,132.0,Tempelhof
1995.0,137.31,5.0,3.0,Neukölln
971.48,71.57,2.0,93.0,Köpenick
1800.0,85.0,3.5,13.0,Lichtenberg
2015.0,98.0,4.0,2.0,Wedding
2499.0,143.13,3.0,120.0,Tiergarten
1800.0,96.12,2.0,130.0,Mitte
900.0,45.0,2.0,1.0,Köpenick
1119.6,64.64,2.0,63.0,Charlottenburg
527.0,50.26,2.0,111.0,Köpenick
2788.0,136.0,3.0,4.0,Schöneberg
1669.0,53.0,1.0,4.0,Schöneberg
370.41,48.5,2.0,90.0,Hohenschönhausen
681.22,82.5,4.0,47.0,Hohenschönhausen
1168.13,91.0,4.0,4.0,Hohenschönhausen
523.94,57.0,2.0,100.0,Hohenschönhausen
412.05,50.5,2.0,34.0,Hohenschönhausen
398.75,48.5,2.0,59.0,Hohenschönhausen
1185.0,84.3,3.0,4.0,Köpenick
1722.0,149.0,3.5,50.0,Reinickendorf
839.0,48.43,1.5,26.0,Neukölln
1282.0,77.48,3.0,29.0,Tempelhof
839.0,56.36,2.0,24.0,Buchholz
1488.25,59.53,2.0,105.0,Mitte
1370.0,67.0,2.0,25.0,Weißensee
1783.08,68.58,3.0,105.0,Mitte
1122.34,97.0,4.0,23.0,Weißensee
1013.6,62.69,2.0,1.0,Marzahn
490.0,38.88,1.0,56.0,Neukölln
1220.86,70.62,2.0,4.0,Mitte
1302.0,70.0,2.0,67.0,Steglitz
1799.98,110.91,4.0,4.0,Mitte
2019.49,114.8,4.0,4.0,Mitte
1200.0,46.0,2.0,0.0,Kreuzberg
2884.0,204.0,5.0,117.0,Wilmersdorf
1800.0,52.25,1.5,0.0,Charlottenburg
805.97,96.0,3.5,102.0,Reinickendorf
416.91,37.0,1.0,48.0,Neukölln
787.84,54.61,1.5,25.0,Neukölln
544.86,51.0,2.0,120.0,Charlottenburg
1358.3,101.57,4.0,23.0,Reinickendorf
4200.0,116.0,3.0,4.0,Charlottenburg
950.0,56.57,2.0,0.0,Pankow
1140.0,55.0,2.0,110.0,Friedrichshain
2010.0,122.91,5.0,0.0,Pankow
2040.0,122.92,5.0,0.0,Pankow
635.0,36.68,1.0,1.0,Lichtenberg
683.0,39.58,1.0,1.0,Lichtenberg
1068.38,27.75,1.0,0.0,Reinickendorf
869.0,44.0,1.0,120.0,Charlottenburg
1230.0,53.36,2.0,116.0,Prenzlauer Berg
647.98,51.49,1.5,0.0,Hellersdorf
2003.17,116.0,4.0,103.0,Neukölln
1695.0,155.32,5.0,25.0,Reinickendorf
1674.0,81.12,3.0,0.0,Wilmersdorf
673.48,68.0,2.0,108.0,Wedding
777.38,64.0,2.0,35.0,Steglitz
996.0,48.74,2.0,0.0,Spandau
1810.0,100.47,2.0,4.0,Charlottenburg
1030.0,63.0,2.0,4.0,Köpenick
3994.11,169.82,4.0,5.0,Mitte
708.9,83.0,3.0,55.0,Neukölln
2175.8,89.62,2.0,5.0,Mitte
708.0,50.23,1.0,120.0,Tiergarten
496.52,48.0,1.0,43.0,Reinickendorf
664.66,57.0,2.0,50.0,Zehlendorf
12876.26,294.99,6.0,5.0,Mitte
1360.61,63.49,2.0,1.0,Tiergarten
1472.37,65.76,2.0,1.0,Tiergarten
1772.81,85.07,3.0,1.0,Tiergarten
619.56,66.0,2.0,116.0,Spandau
1284.18,62.95,2.0,1.0,Tiergarten
1375.38,65.03,2.0,1.0,Tiergarten
814.51,32.83,1.0,120.0,Neukölln
1920.0,151.0,4.0,4.0,Köpenick
1500.0,70.0,2.0,120.0,Neukölln
1840.0,117.5,4.0,6.0,Treptow
1777.63,100.0,3.5,110.0,Charlottenburg
1408.0,65.41,3.0,0.0,Spandau
1490.0,65.0,2.0,100.0,Prenzlauer Berg
494.51,49.0,2.0,62.0,Wilmersdorf
443.54,41.0,1.0,51.0,Charlottenburg
624.0,48.37,2.0,90.0,Spandau
2970.0,117.0,3.0,0.0,Zehlendorf
1225.0,70.0,3.0,0.0,Köpenick
1292.51,78.91,2.0,4.0,Pankow
1520.0,73.81,2.0,0.0,Spandau
529.02,53.0,2.0,30.0,Reinickendorf
494.0,47.5,2.0,29.0,Hellersdorf
524.37,54.0,2.0,113.0,Reinickendorf
1125.0,70.12,2.0,7.0,Steglitz
580.0,27.0,1.0,1.0,Treptow
1084.75,92.9,4.0,43.0,Tempelhof
952.5,77.5,2.0,120.0,Prenzlauer Berg
729.07,58.38,2.0,42.0,Tempelhof
994.48,80.59,3.0,43.0,Tempelhof
1400.0,50.0,2.0,0.0,Treptow
1700.0,65.0,2.0,0.0,Treptow
953.27,81.69,3.0,43.0,Tempelhof
665.0,53.47,1.5,23.0,Köpenick
1745.47,168.0,6.0,110.0,Köpenick
2071.45,133.4,3.0,90.0,Schöneberg
950.0,37.24,2.0,34.0,Friedrichshain
546.0,30.0,1.0,0.0,Wedding
359.15,35.0,1.0,120.0,Tempelhof
1900.0,102.0,3.0,112.0,Steglitz
352.04,31.89,1.0,62.0,Wilmersdorf
960.43,91.83,2.0,114.0,Wilmersdorf
2381.0,130.0,3.0,110.0,Treptow
524.62,36.03,1.0,38.0,Marzahn
927.97,84.88,3.0,46.0,Charlottenburg
1134.6,116.1,4.0,108.0,Tempelhof
1846.68,89.8,3.0,0.0,Pankow
629.18,60.98,2.0,34.0,Tempelhof
504.76,38.03,1.0,38.0,Marzahn
440.77,56.61,2.0,63.0,Wedding
735.0,35.0,1.0,118.0,Reinickendorf
531.8,43.0,1.0,43.0,Tempelhof
523.35,43.0,1.0,42.0,Tempelhof
1168.12,97.0,5.0,42.0,Tempelhof
445.98,30.39,1.0,48.0,Neukölln
575.17,37.55,1.0,44.0,Kreuzberg
1130.0,94.39,3.0,14.0,Buchholz
795.0,68.99,2.0,33.0,Hellersdorf
945.0,34.0,1.0,66.0,Friedrichshain
1040.0,87.51,3.0,119.0,Tiergarten
367.0,40.0,1.0,120.0,Wedding
1167.02,139.0,4.0,113.0,Reinickendorf
669.82,59.0,2.0,32.0,Reinickendorf
1570.0,101.0,3.0,130.0,Steglitz
1350.0,82.0,2.0,120.0,Friedrichshain
1899.0,131.67,4.0,11.0,Mitte
1150.0,58.0,2.0,120.0,Friedrichshain
2388.39,118.3,4.0,0.0,Pankow
1449.66,70.2,2.0,0.0,Pankow
815.0,45.0,1.5,51.0,Wilmersdorf
1293.0,63.13,2.0,4.0,Wilmersdorf
1635.03,79.1,3.0,0.0,Pankow
2206.0,106.07,3.0,5.0,Charlottenburg
1499.0,60.81,2.0,81.0,Schöneberg
2105.0,119.0,4.0,115.0,Charlottenburg
1625.0,83.0,3.0,25.0,Wilmersdorf
2188.0,118.0,3.0,115.0,Charlottenburg
1925.0,109.72,3.0,62.0,Schöneberg
578.0,25.0,1.0,1.0,Weißensee
4994.63,419.55,7.0,90.0,Charlottenburg
1970.0,142.0,5.0,32.0,Zehlendorf
832.0,29.0,1.0,120.0,Kreuzberg
1578.0,94.68,3.0,1.0,Lichtenberg
1080.0,50.0,2.0,20.0,Lichtenberg
1402.9,71.61,2.0,0.0,Charlottenburg
1170.0,74.68,2.0,1.0,Buchholz
1130.0,71.63,2.0,1.0,Buchholz
1960.0,96.0,3.0,0.0,Neukölln
412.53,41.34,1.0,48.0,Tempelhof
1610.0,87.5,2.0,105.0,Charlottenburg
1593.0,94.68,3.0,1.0,Lichtenberg
1257.0,84.55,3.0,25.0,Reinickendorf
743.0,43.9,1.5,25.0,Reinickendorf
897.5,76.6,3.0,61.0,Wilmersdorf
1009.0,79.0,2.5,22.0,Köpenick
1075.0,64.0,2.0,113.0,Steglitz
1245.0,53.23,2.0,0.0,Mitte
2980.0,119.8,4.0,1.0,Mitte
1785.24,98.7,3.0,4.0,Mitte
1950.0,89.0,3.0,0.0,Wilmersdorf
1490.0,64.0,2.0,21.0,Mitte
571.51,57.18,2.0,0.0,Hellersdorf
443.44,44.29,1.0,0.0,Hellersdorf
1300.0,34.87,1.0,1.0,Charlottenburg
1300.0,38.36,1.0,1.0,Charlottenburg
776.0,66.58,2.0,24.0,Köpenick
1300.0,39.4,1.0,1.0,Charlottenburg
1300.0,36.75,1.0,1.0,Charlottenburg
990.0,25.85,1.0,1.0,Charlottenburg
1950.0,89.0,3.0,0.0,Wilmersdorf
690.0,25.68,1.0,1.0,Lichtenberg
991.19,43.1,2.0,1.0,Lichtenberg
1174.25,46.97,2.0,1.0,Lichtenberg
5499.3,218.0,5.0,3.0,Mitte
686.0,41.44,1.0,1.0,Lichtenberg
1120.43,58.6,2.0,2.0,Köpenick
1906.18,99.28,3.0,120.0,Friedrichshain
689.0,41.54,1.0,1.0,Lichtenberg
699.0,42.92,1.0,1.0,Lichtenberg
2112.0,104.0,4.5,7.0,Mitte
1500.0,61.0,2.0,21.0,Tiergarten
881.6,37.58,1.0,1.0,Friedrichshain
712.0,43.44,1.0,1.0,Lichtenberg
700.0,60.0,2.0,27.0,Weißensee
517.63,49.29,1.5,36.0,Spandau
2710.0,110.0,3.0,8.0,Mitte
1500.0,55.0,2.0,120.0,Mitte
1080.0,79.8,3.0,23.0,Köpenick
1050.0,43.0,1.0,21.0,Mitte
1600.0,78.0,3.0,123.0,Wilmersdorf
1790.0,88.25,3.0,1.0,Wilmersdorf
2022.0,94.47,3.0,1.0,Wilmersdorf
2227.0,116.0,3.0,2.0,Charlottenburg
590.0,59.15,2.0,110.0,Treptow
1450.0,61.26,2.0,0.0,Mitte
2170.46,130.83,3.0,110.0,Prenzlauer Berg
945.0,35.0,1.0,60.0,Wilmersdorf
1627.67,101.24,3.0,17.0,Steglitz
994.0,68.14,3.0,26.0,Treptow
1768.0,103.77,3.5,29.0,Tempelhof
650.0,53.0,2.0,28.0,Hellersdorf
1872.0,91.8,3.0,3.0,Mitte
2506.0,96.0,4.0,0.0,Schöneberg
1464.0,46.0,1.0,109.0,Charlottenburg
1387.0,61.37,2.0,0.0,Wilmersdorf
1234.0,57.33,2.0,0.0,Wilmersdorf
1832.0,98.15,4.0,0.0,Wilmersdorf
1689.0,88.41,3.0,0.0,Wilmersdorf
1749.0,85.37,3.0,0.0,Wilmersdorf
1184.0,57.31,2.0,0.0,Wilmersdorf
1253.0,65.96,2.0,0.0,Wilmersdorf
1644.0,81.12,3.0,0.0,Wilmersdorf
1925.0,96.3,4.0,0.0,Wilmersdorf
1702.0,89.21,3.0,0.0,Wilmersdorf
1910.51,87.0,3.0,0.0,Wilmersdorf
590.0,40.0,1.0,30.0,Spandau
2470.0,147.0,4.0,2.0,Charlottenburg
1949.74,108.56,3.0,118.0,Wedding
1168.5,95.0,4.0,1.0,Marzahn
1045.37,86.32,3.0,23.0,Pankow
1143.77,89.9,3.0,23.0,Pankow
1181.64,91.28,4.0,23.0,Pankow
1045.18,86.3,3.0,23.0,Pankow
1130.94,88.74,3.0,23.0,Pankow
2202.0,120.41,3.0,1.0,Neukölln
4994.63,419.55,7.0,90.0,Charlottenburg
2499.0,143.13,3.0,120.0,Tiergarten
1927.88,100.41,3.0,120.0,Friedrichshain
1682.83,57.78,2.0,5.0,Mitte
585.0,37.17,1.0,36.0,Lichtenberg
871.0,70.68,3.0,36.0,Hohenschönhausen
1100.0,46.0,2.0,59.0,Schöneberg
1050.0,40.0,2.0,110.0,Charlottenburg
1225.6,76.6,2.0,120.0,Friedrichshain
1442.48,64.11,2.0,5.0,Mitte
2829.54,143.66,3.5,110.0,Prenzlauer Berg
3535.94,179.26,5.0,110.0,Prenzlauer Berg
1891.27,95.33,3.0,110.0,Prenzlauer Berg
2375.0,87.7,3.0,1.0,Mitte
2646.0,124.9,4.0,0.0,Wilmersdorf
850.0,28.0,1.0,1.0,Charlottenburg
1625.0,121.0,5.0,24.0,Pankow
1466.0,53.0,2.0,1.0,Mitte
1550.0,57.0,2.0,1.0,Mitte
2862.0,106.0,3.5,0.0,Wilmersdorf
1426.62,55.8,2.0,1.0,Schöneberg
1696.1,106.0,3.0,150.0,Köpenick
1405.35,90.0,2.0,150.0,Köpenick
3195.15,161.85,4.0,110.0,Prenzlauer Berg
1870.0,97.0,2.0,6.0,Kreuzberg
913.0,46.82,2.0,1.0,Pankow
2400.0,100.0,3.5,4.0,Friedrichshain
1149.0,54.0,2.0,0.0,Wilmersdorf
1179.0,64.0,2.0,6.0,Mitte
1040.0,26.9,1.0,1.0,Wilmersdorf
796.2,54.91,2.0,120.0,Friedrichshain
518.43,61.0,3.0,65.0,Hohenschönhausen
541.0,35.69,1.0,35.0,Hellersdorf
805.0,68.0,3.0,35.0,Hellersdorf
895.0,57.84,2.0,24.0,Buchholz
709.0,53.98,2.0,35.0,Hellersdorf
745.0,45.84,1.5,24.0,Buchholz
1144.0,75.31,3.0,23.0,Hohenschönhausen
551.0,35.69,1.0,35.0,Hellersdorf
882.0,72.27,2.0,21.0,Lichtenberg
1013.6,62.69,2.0,1.0,Marzahn
1190.7,66.15,3.0,2.0,Köpenick
650.0,46.0,1.0,92.0,Charlottenburg
